title,company,location,type,skills_required,salary_min,salary_max,category
Accounting Manager,Oakhaven Consulting,"Chicago, IL",Full-time,"KPI Development, Procurement,  Contract Negotiation , Competitive Intelligence",75242,88090,"Business, Finance & Analytics"
Senior Revenue Analyst,Brightpath Trust Group,Remote,Full-time,"Investment Analysis, QuickBooks, KPI Development, Cost-Benefit Analysis, Contract Negotiation",98791,111219,"Business, Finance & Analytics"
Senior Compliance Analyst,Pinecrest Consulting,"Boston, MA",Full-time,"Supply Chain Analysis, Data-Driven Decision Making, SAP, Budgeting & Forecasting, Risk Management, QuickBooks, Pricing Strategy",124168,137901,"Business, Finance & Analytics"
Senior Tax Analyst,Redwood Capital Group,"San Francisco, CA",Full-time,"Excel Financial Modeling, Cost-Benefit Analysis, Procurement, Accounting Principles, Data-Driven Decision Making, Investment Analysis, QuickBooks, KPI Development",135582,152310,"Business, Finance & Analytics"
Junior Controller,Skyline Consulting,"Denver, CO",Internship,"Procurement, KPI Development, Investment Analysis, Pricing Strategy, Risk Management, Budgeting & Forecasting",24793,29997,"Business, Finance & Analytics"
Tax Analyst,Ironwood Strategy Group,"New York, NY",Contract,"Excel Financial Modeling, NetSuite, P&L Management",80866,94269,"Business, Finance & Analytics"
Staff Portfolio Analyst,Ironwood Strategy Group,"New York, NY",Contract,"Data-Driven Decision Making, Git, Procurement, Financial Analysis",168016,180935,"Business, Finance & Analytics"
Financial Planning Analyst Manager,Ironwood Financial Group,"Chicago, IL",Full-time,"Supply Chain Analysis, Accounting Principles, Pricing Strategy, Business Development, NetSuite, Problem Solving, Procurement, Financial Analysis",131543,149776,"Business, Finance & Analytics"
Accounting Manager,Foxglen Strategy Group,"London, UK",Full-time,"Investment Analysis, Cost-Benefit Analysis, KPI Development, Budgeting & Forecasting, Competitive Intelligence, Time Management",86603,100337,"Business, Finance & Analytics"
Data Analyst,Summit Advisory Group,Remote,Contract,"Excel Financial Modeling, Power BI, SQL, Accounting Principles, QuickBooks, Risk Management, Presentation Skills",97393,107894,Data & Analytics
Junior Compliance Analyst,Northfield Ventures,"Denver, CO",Full-time,"Competitive Intelligence, P&L Management, KPI Development, Vendor Management",57188,65631,"Business, Finance & Analytics"
Junior Controller,Brightpath Financial Services,Remote,Internship,"Cost-Benefit Analysis, SAP, NetSuite, Data-Driven Decision Making, Procurement, Budgeting & Forecasting, QuickBooks",27087,33591,"Business, Finance & Analytics"
Lead Staff Accountant,Brambleton Trust Group,"Austin, TX",Part-time,"Data-Driven Decision Making, Accounting Principles, Business Development, Financial Analysis",143942,161400,"Business, Finance & Analytics"
Junior Payroll Specialist,Brambleton Trust Group,Remote,Full-time,"KPI Development, Critical Thinking, Financial Analysis, Excel, Investment Analysis, Vendor Management",65343,74101,"Business, Finance & Analytics"
Lead Pricing Analyst,Lakeshore Capital Group,"Dallas, TX",Full-time,"Data-Driven Decision Making, NetSuite, Vendor Management, Investment Analysis, Excel, Supply Chain Analysis",128863,145930,"Business, Finance & Analytics"
Senior Controller,Silverbrook Financial Group,Remote,Full-time,"QuickBooks, Vendor Management, Excel Financial Modeling, Competitive Intelligence, Procurement, SAP, Risk Management, NetSuite",132563,147339,"Business, Finance & Analytics"
Junior Accounting Manager,Highfield Solutions Group,"Austin, TX",Full-time,"Investment Analysis, Pricing Strategy, Competitive Intelligence, Time Management, Supply Chain Analysis, Risk Management, Budgeting & Forecasting",65875,69988,"Business, Finance & Analytics"
FP&A Analyst,Crestline Advisory Group,Remote,Full-time,"Risk Management, Data-Driven Decision Making, Investment Analysis, KPI Development, P&L Management, Business Development, Accounting Principles",77484,90212,"Business, Finance & Analytics"
Junior Treasury Analyst,Harborline Holdings,Remote,Full-time,"Procurement, Cost-Benefit Analysis, QuickBooks, Vendor Management, Contract Negotiation, Data-Driven Decision Making, Competitive Intelligence, Communication",71001,79538,"Business, Finance & Analytics"
Credit Analyst Intern,Rivergate Analytics,"Seattle, WA",Internship,"Financial Analysis, SAP, Contract Negotiation, Supply Chain Analysis",35567,40848,"Business, Finance & Analytics"
Credit Analyst Intern,Summit Insights,"New York, NY",Internship,"Vendor Management, Competitive Intelligence, Excel Financial Modeling, NetSuite, Cost-Benefit Analysis, Accounting Principles, Risk Management, Investment Analysis",30843,35540,"Business, Finance & Analytics"
Junior Internal Auditor,Granite Ledger Co.,"San Francisco, CA",Full-time,"QuickBooks, Contract Negotiation, Investment Analysis",60704,69815,"Business, Finance & Analytics"
Senior Business Intelligence Analyst,Elmgate Advisory Group,Remote,Full-time,"Excel Financial Modeling, SAP, Risk Management, Procurement, Financial Analysis, Accounting Principles, Pricing Strategy, Contract Negotiation",128196,140517,Data & Analytics
Pricing Analyst,Thornwood Insights,"New York, NY",Full-time,"Investment Analysis, Contract Negotiation, P&L Management, Excel, Data-Driven Decision Making, Supply Chain Analysis, SAP",86134,91606,"Business, Finance & Analytics"
Controller,Falcon Ridge Ledger Co.,"New York, NY",Full-time,"P&L Management, Accounting Principles, NetSuite, Pricing Strategy",82473,90414,"Business, Finance & Analytics"
Principal Operations Analyst,Sterling Strategy Group,"San Francisco, CA",Part-time,"Supply Chain Analysis, Budgeting & Forecasting, Pricing Strategy, Investment Analysis, Excel, Risk Management, KPI Development, Data-Driven Decision Making",151987,162611,Business Operations
Tax Analyst Manager,Summit Insights,Remote,Full-time,"P&L Management, Pricing Strategy, Investment Analysis, Data-Driven Decision Making, Excel, Cost-Benefit Analysis, Contract Negotiation",119671,136928,"Business, Finance & Analytics"
Senior Data Analyst,Sterling Strategy Group,"Chicago, IL",Full-time,"Competitive Intelligence, Tableau, Procurement, Supply Chain Analysis, SAP, Accounting Principles",104826,119497,Data & Analytics
Risk Manager,Palisade Investment Partners,"London, UK",Full-time,"Vendor Management, Procurement, Investment Analysis, Cost-Benefit Analysis, P&L Management, Supply Chain Analysis, Contract Negotiation",93663,99623,"Business, Finance & Analytics"
Junior Compliance Analyst,Palisade Holdings,"Seattle, WA",Full-time,"Business Development, Contract Negotiation, Risk Management, Financial Analysis, Time Management, Competitive Intelligence, QuickBooks",54363,62262,"Business, Finance & Analytics"
Junior Accounting Manager,Elmgate Advisory Group,"Chicago, IL",Full-time,"NetSuite, Budgeting & Forecasting, Procurement",56856,62946,"Business, Finance & Analytics"
Operations Analyst Intern,Rivergate Wealth Partners,Remote,Internship,"Excel, Excel Financial Modeling, KPI Development, Pricing Strategy, SAP, Accounting Principles, Agile Methodology",31725,37793,Business Operations
Senior Internal Auditor,Brightpath Trust Group,"Charlotte, NC",Full-time,"Excel Financial Modeling, SAP, QuickBooks",111092,121906,"Business, Finance & Analytics"
Junior FP&A Analyst,Silverbrook Financial Group,Remote,Full-time,"Investment Analysis, Vendor Management, SQL, Cost-Benefit Analysis, accounting principles, Procurement, Contract Negotiation",69731,74359,"Business, Finance & Analytics"
Internal Auditor,Highfield Investment Partners,"Toronto, ON",Full-time,"Budgeting & Forecasting, Communication, Investment Analysis, Risk Management, Business Development",88423,98047,"Business, Finance & Analytics"
Risk Analyst,Pinecrest Advisory Group,"New York, NY",Full-time,"Excel, Financial Analysis, Budgeting & Forecasting, QuickBooks, Data-Driven Decision Making, Contract Negotiation, P&L Management, KPI Development",92767,105303,"Business, Finance & Analytics"
Lead Internal Auditor,Bluepeak Strategy Group,"Charlotte, NC",Full-time,"KPI Development, Investment Analysis, Budgeting & Forecasting, Competitive Intelligence, P&L Management, Excel Financial Modeling, Data-Driven Decision Making, Critical Thinking",159053,173157,"Business, Finance & Analytics"
Senior FP&A Analyst,Stonebridge Advisory Group,Remote,Full-time," Business Development , Excel Financial Modeling, SQL, Data-Driven Decision Making, Supply Chain Analysis",127281,138279,"Business, Finance & Analytics"
Senior FP&A Analyst,Rivergate Analytics,"Atlanta, GA",Full-time,"QuickBooks, DATA-DRIVEN DECISION MAKING, Business Development, Budgeting & Forecasting, Pricing Strategy, Git, Git",111825,128033,"Business, Finance & Analytics"
BI Developer Manager,Cobalt Trust Group,Remote,Full-time,"Financial Modeling, QuickBooks, Procurement, Tableau, Competitive Intelligence, Supply Chain Analysis, Data-Driven Decision Making, P&L Management",126829,137539,Data & Analytics
Business Analyst,Pinecrest Advisory Group,"London, UK",Full-time,"Cost-Benefit Analysis, QuickBooks, Financial Analysis, Budgeting & Forecasting, Pricing Strategy, Data-Driven Decision Making",92181,104272,"Business, Finance & Analytics"
Junior Accounting Manager,Palisade Capital Group,"Chicago, IL",Internship,"Contract Negotiation, Budgeting & Forecasting, Business Development",31504,36184,"Business, Finance & Analytics"
Senior BI Developer,Onyx Solutions Group,Remote,Part-time,"Risk Management, P&L Management, Contract Negotiation, Financial Analysis, Tableau, Data-Driven Decision Making, SAP, Negotiation",106286,124996,Data & Analytics
Junior Financial Planning Analyst,Skyline Strategy Group,"San Francisco, CA",Full-time,"Supply Chain Analysis, Vendor Management, Financial Analysis",65780,75814,"Business, Finance & Analytics"
BI Developer Intern,Highfield Solutions Group,"Denver, CO",Internship,"Negotiation, Tableau, KPI Development, SQL, Procurement",30378,36383,Data & Analytics
Junior Accounting Manager,Brambleton Trust Group,"Atlanta, GA",Full-time,"Contract Negotiation, Budgeting & Forecasting, Investment Analysis, Supply Chain Analysis, Procurement, Vendor Management, Financial Analysis",57261,64390,"Business, Finance & Analytics"
Revenue Analyst Manager,Sterling Financial Partners,"Seattle, WA",Full-time,"Agile Methodology, NetSuite, Pricing Strategy, Supply Chain Analysis, Budgeting & Forecasting",119662,138228,"Business, Finance & Analytics"
Accountant Intern,Ironwood Financial Group,"Chicago, IL",Internship,"Contract Negotiation, NetSuite, Financial Analysis, Accounting Principles, Time Management, P&L Management, Procurement, Supply Chain Analysis",28441,33017,"Business, Finance & Analytics"
Senior Pricing Analyst,Ravenscroft Strategy Group,Remote,Full-time,"Financial Analysis, Competitive Intelligence, Supply Chain Analysis, Cost-Benefit Analysis, Budgeting & Forecasting, Accounting Principles",102814,119241,"Business, Finance & Analytics"
Risk Manager,Skyline Strategy Group,Remote,Full-time,"Financial Analysis, P&L Management, Business Development, Competitive Intelligence",98580,108940,"Business, Finance & Analytics"
Lead Internal Auditor,Sterling Strategy Group,"Chicago, IL",Full-time,"Contract Negotiation, Budgeting & Forecasting, Accounting Principles, Git, Supply Chain Analysis, Data-Driven Decision Making, Financial Analysis",143381,160202,"Business, Finance & Analytics"
Supply Chain Analyst Intern,Oakhaven Consulting,"Denver, CO",Internship,"Business Development, Financial Analysis, Excel Financial Modeling",29891,33332,Business Operations
Lead Payroll Specialist,Lakeshore Capital Group,"Charlotte, NC",Full-time,"Investment Analysis, Risk Management, P&L Management",147770,154738,"Business, Finance & Analytics"
Data Analyst Intern,Oakhaven Consulting,Remote,Internship,"Negotiation, Budgeting & Forecasting, P&L Management, Salesforce, Excel Financial Modeling, Accounting Principles, Data-Driven Decision Making",28598,32090,Data & Analytics
Senior Credit Analyst,Lakeshore Ledger Co.,Remote,Full-time,"Excel Financial Modeling, KPI Development, Data-Driven Decision Making, NetSuite",105741,123017,"Business, Finance & Analytics"
Senior Auditor,Palisade Ventures,"Dallas, TX",Full-time,"Data-Driven Decision Making, Excel Financial Modeling, Budgeting & Forecasting, Business Development, SAP, Procurement",135325,149106,"Business, Finance & Analytics"
Senior Finance Manager,Palisade Investment Partners,"New York, NY",Full-time,"QuickBooks, P&L Management, Vendor Management, KPI Development, NetSuite, Excel Financial Modeling",132973,142155,"Business, Finance & Analytics"
Senior Business Analyst,Foxglen Strategy Group,"Toronto, ON",Full-time,"Competitive Intelligence, Financial Analysis, Cost-Benefit Analysis, Data-Driven Decision Making, Supply Chain Analysis",130983,149210,"Business, Finance & Analytics"
BI Developer Intern,Lakeshore Ledger Co.,"New York, NY",Internship,"Tableau, KPI Development, Contract Negotiation, Data-Driven Decision Making, Excel, Risk Management, Cost-Benefit Analysis, Accounting Principles",27011,31357,Data & Analytics
Junior Accounting Manager,Oakhaven Consulting,"Toronto, ON",Full-time,"QuickBooks, Data-Driven Decision Making, Cost-Benefit Analysis, Investment Analysis, P&L Management, Accounting Principles",56926,63488,"Business, Finance & Analytics"
Junior Operations Analyst,Lakeshore Trust Group,"Charlotte, NC",Full-time,"Procurement, Business Development, Excel, Financial Analysis, Vendor Management, Investment Analysis, QuickBooks, KPI Development",55558,60225,Business Operations
Risk Analyst,Ironwood Strategy Group,"New York, NY",Full-time,"Business Development, Cost-Benefit Analysis, Accounting Principles, Procurement, Communication",72718,83170,"Business, Finance & Analytics"
Treasury Analyst Manager,Brambleton Trust Group,"Boston, MA",Part-time,"Excel Financial Modeling, Contract Negotiation, KPI Development, Data-Driven Decision Making, Financial Analysis, QuickBooks, Excel",152435,162007,"Business, Finance & Analytics"
