title,company,location,type,skills_required,salary_min,salary_max,category
Senior Machine Learning Engineer,Cascadia Compute Ventures,"Chicago, IL",Full-time,"Reinforcement Learning, Kubernetes, MLOps, TensorFlow, Python, Problem Solving",120546,145552,Data & Analytics
Junior NLP Engineer,Basecamp Compute Partners,Singapore,Full-time,"Hugging Face Transformers, Natural Language Processing, PyTorch, Python",61777,67122,Data & Analytics
Intern Data Engineer,Silverlake Grid Analytics,Remote,Internship,"Technical Writing, Apache Spark, dbt, Data Warehousing",30232,39250,Data & Analytics
Analytics Engineering Manager,Palisade Vector Digital,"Berlin, Germany",Full-time,"dbt, SQL, Roadmap Planning",148671,171006,Data & Analytics
Mid-level Analytics Engineer,Starling Digital Robotics Group,"Chicago, IL",Contract,"Python, Data Warehousing, Data Modeling",92210,100917,Data & Analytics
"Mid-level Research Scientist, AI",Basecamp Compute Digital,"San Francisco, CA",Full-time,"Statistics, Large Language Models, Generative AI, Communication, Prompt Engineering, Natural Language Processing",94939,106698,Data & Analytics
Junior Computer Vision Engineer,Copperfield Compute Labs,Remote,Full-time,"Computer Vision, PyTorch, OpenCV, Python, Problem Solving",63951,69001,Data & Analytics
"Mid-level Research Scientist, AI",Onyx Vector Systems,"London, UK",Contract,"PyTorch, Reinforcement Learning, Large Language Models, Python, Deep Learning",95596,107058,Data & Analytics
Intern Data Scientist,Skyline Data Robotics Group,"Washington, DC",Internship,"SQL, Pandas, Statistical Modeling, R, PyTorch, Python, Jupyter",29216,34538,Data & Analytics
Data Science Manager,Crestline Bridge Analytics,"Toronto, ON",Full-time,"Python, Time Management, Statistics, Data Analysis, Roadmap Planning",140755,160042,Data & Analytics
Senior Computer Vision Engineer,Thornfield Neural IT,Remote,Part-time,"Computer Vision, Docker, Deep Learning, OpenCV, Critical Thinking, TensorFlow, Machine Learning, PyTorch",137183,166582,Data & Analytics
Intern Machine Learning Engineer,Fernwood Metrics Software,"Vancouver, BC",Internship,"Scikit-learn, Docker, TensorFlow, Deep Learning",23888,28085,Data & Analytics
Lead Computer Vision Engineer,Onyx Digital Digital,"Dublin, Ireland",Full-time,"opencv, Python, Deep Learning",141303,153110,Data & Analytics
Mid-level Quantitative Analyst,Halcyon Metrics Digital,"Toronto, ON",Full-time,"Statistics, SQL, Time Series Analysis, Statistical Modeling, Critical Thinking",98940,116272,Data & Analytics
Junior Computer Vision Engineer,Northfield Neural Group,"Berlin, Germany",Contract,"OpenCV, DL, Computer Vision, Machine Learning, Python",62017,74925,Data & Analytics
Intern Machine Learning Engineer,Onyx Pattern Studio,"Bangalore, India",Internship,"Git, Scikit-learn, Machine Learning, Model Interpretability (SHAP/LIME)",30374,38597,Data & Analytics
Mid-level Data Analyst,Basecamp Quantum IT,Remote,Full-time,"Google Analytics, SQL, Amplitude, Power BI, Excel, Data Storytelling, A/B Testing",94392,102245,Data & Analytics
Intern Data Analyst,Thornfield Neural IT,"Toronto, ON",Internship,"Data Visualization, COMMUNICATION, Mixpanel, Python, Power BI, Tableau",23949,32092,Data & Analytics
Mid-level NLP Engineer,Crestline Bridge Analytics,"Vancouver, BC",Contract,"Hugging Face Transformers, Python, Large Language Models, Deep Learning",98182,118789,Data & Analytics
Mid-level Business Intelligence Analyst,Silverlake Grid Analytics,Remote,Part-time,"Tableau, Google Data Studio, Looker, Excel VBA, sql",94309,103947,Data & Analytics
Junior AI Research Engineer,Onyx Bridge Tech,"Washington, DC",Part-time,"Python, Computer Vision, Reinforcement Learning, Vector Embeddings, Large Language Models, Generative AI, Natural Language Processing",66692,72630,Data & Analytics
Mid-level Computer Vision Engineer,Halcyon Grid Software,"Toronto, ON",Part-time,"Machine Learning, Deep Learning, MLOps, Python, Feature Engineering, TensorFlow, Computer Vision",96661,115940,Data & Analytics
Data Science Manager,Harborline Cognition Digital,"Toronto, ON",Full-time,"Statistics, Roadmap Planning, Team Leadership, Data Analysis",127922,149215,Data & Analytics
Business Intelligence Analyst Manager,Cinderpeak Grid Analytics,"Toronto, ON",Full-time,"Power BI, Data Modeling, Business Intelligence",143401,167407,Data & Analytics
Mid-level Data Analyst,Harborline Cognition Digital,"Boston, MA",Part-time,"Data Visualization, Data Analysis, Power BI, Excel",89190,109046,Data & Analytics
Lead MLOps Engineer,Silverlake Vector Studio,"Austin, TX",Full-time,"CI/CD Pipelines, Microsoft Azure, Docker",147443,169892,Data & Analytics
Junior Data Scientist,Silverlake Quantum Group,"Los Angeles, CA",Full-time,"Statistics, Data Visualization, Predictive Analytics, Scikit-learn",63199,74892,Data & Analytics
Mid-level Machine Learning Engineer,Windward Field Partners,"Austin, TX",Full-time,"MLOps, Agile Methodology, PyTorch, Scikit-learn, Reinforcement Learning, Kubernetes, Python",93226,112252,Data & Analytics
Senior AI Research Engineer,Basecamp Compute Partners,"Amsterdam, Netherlands",Full-time,"Computer Vision, Vector Embeddings, Deep Learning, Natural Language Processing",133166,143394,Data & Analytics
Analytics Engineering Manager,Thornfield Neural IT,"Bangalore, India",Full-time,"Stakeholder Management, Time Management, SQL, Team Leadership",129591,141845,Data & Analytics
Intern Data Analyst,Fernwood Metrics Software,"Bangalore, India",Internship,"Power BI, Excel, Data Analysis, Technical Writing, SQL",26779,36246,Data & Analytics
Data Science Manager,Ridgeback Systems Tech,"Vancouver, BC",Full-time,"Predictive Analytics, Team Leadership, SQL, Roadmap Planning, Python",149014,164268,Data & Analytics
"Senior Research Scientist, AI",Basecamp Compute Partners,Remote,Full-time,"Computer Vision, Natural Language Processing, Generative AI, Deep Learning, LLM, Reinforcement Learning, Statistics",119073,132479,Data & Analytics
Junior NLP Engineer,Brightwell Systems Studio,"Sydney, Australia",Full-time,"Large Language Models, Python, Cross-functional Collaboration, PyTorch, Deep Learning",72489,86580,Data & Analytics
Analytics Engineering Manager,Ashgrove Stream Systems,"Austin, TX",Full-time,"Time Management, dbt, Stakeholder Management, SQL, Data Governance, Roadmap Planning",143885,166776,Data & Analytics
Principal Data Scientist,Ridgeback Systems Tech,"Seattle, WA",Full-time,"Critical Thinking, R, Statistics, Predictive Analytics, TensorFlow",165679,183621,Data & Analytics
Analytics Engineering Manager,Starling Field IT,Remote,Full-time,"Data Modeling, Data Governance, Roadmap Planning, dbt, SQL, Stakeholder Management,  Data Warehousing ",141005,162255,Data & Analytics
Junior Analytics Engineer,Granite Cloud Digital,"Toronto, ON",Contract,"Data Modeling, Time Management, BigQuery, Snowflake, Business Intelligence, dbt",62346,70276,Data & Analytics
Analytics Engineering Manager,Onyx Metrics Digital,Remote,Full-time,"SQL, Stakeholder Management, Data Modeling, Data Governance",131900,155663,Data & Analytics
Mid-level Business Intelligence Analyst,Fernwood Metrics Software,"Berlin, Germany",Full-time,"Business Intelligence, Power BI, SQL, Google Data Studio, Excel VBA",90414,106876,Data & Analytics
Junior Business Intelligence Analyst,Granite Pattern Systems,"Sydney, Australia",Full-time,"Power BI, Business Intelligence, Looker, SQL, Google Data Studio",66126,79985,Data & Analytics
Analytics Engineering Manager,Meridian Signal Group,"Seattle, WA",Full-time,"Data Warehousing, Roadmap Planning, Stakeholder Management, dbt, Data Governance, Data Modeling, SQL",129560,149297,Data & Analytics
Senior AI Research Engineer,Crestline Insight Studio,"Chicago, IL",Contract,"PyTorch, Generative AI, Vector Embeddings, Statistics, Large Language Models, Computer Vision",139554,161312,Data & Analytics
Junior Computer Vision Engineer,Ironwood Insight AI,"New York, NY",Full-time,"Python, Agile Methodology, TensorFlow, MLOps",67238,79026,Data & Analytics
Senior Analytics Engineer,Windward Data Tech,"Chicago, IL",Part-time,"Looker, Business Intelligence, Python, Data Modeling, SQL",119521,129859,Data & Analytics
Mid-level AI Research Engineer,Silverlake Data Robotics Group,Remote,Full-time,"Communication, Natural Language Processing, Reinforcement Learning, Large Language Models, Computer Vision",99240,117635,Data & Analytics
"Mid-level Research Scientist, AI",Ridgeback Cognition Group,"Chicago, IL",Full-time,"Computer Vision, Generative AI, Statistics, Python, Reinforcement Learning, Natural Language Processing",97595,115242,Data & Analytics
Intern Analytics Engineer,Harborline Digital Analytics,"San Francisco, CA",Internship,"Data Modeling,  SQL , Python, dbt",25279,29664,Data & Analytics
Intern Data Scientist,Cinderpeak Systems Group,Remote,Internship,"Time Series Analysis, R, NumPy, Pandas, Scrum",30269,39148,Data & Analytics
Senior MLOps Engineer,Onyx Pattern Studio,"San Francisco, CA",Contract,"Scrum, MLOps, Amazon Web Services, Google Cloud Platform, CI/CD Pipelines",137478,164371,Data & Analytics
Mid-level MLOps Engineer,Silverlake Quantum Group,"Berlin, Germany",Full-time,"MLOps, Google Cloud Platform, Critical Thinking, Apache Airflow, CI/CD Pipelines, Kubernetes, Machine Learning, Python",90997,104551,Data & Analytics
Mid-level Data Scientist,Nova Bridge AI,"Seattle, WA",Full-time,"Data Analysis, Predictive Analytics, Scikit-learn, Jupyter, Jira, PyTorch",87523,99663,Data & Analytics
Junior NLP Engineer,Ironwood Neural AI,"Chicago, IL",Part-time,"TensorFlow, Python, Deep Learning",62434,74496,Data & Analytics
Staff Data Scientist,Starling Cloud Works,"Amsterdam, Netherlands",Full-time,"Critical Thinking, TENSORFLOW, Statistical Modeling, Deep Learning, Time Series Analysis, Python, PyTorch, Machine Learning",151487,168117,Data & Analytics
Data Science Manager,Copperfield Insight Labs,"Vancouver, BC",Contract,"Predictive Analytics, Critical Thinking, Data Analysis, Stakeholder Management, Team Leadership, SQL, Python",131661,159271,Data & Analytics
Analytics Engineering Manager,Ironwood Neural AI,"Austin, TX",Full-time,"Data Warehousing, Data Governance, Data Modeling",145007,162110,Data & Analytics
Lead AI Research Engineer,Fernwood Metrics Software,"Dublin, Ireland",Full-time,"Python, Natural Language Processing, Statistics, Large Language Models",155352,165695,Data & Analytics
Intern Data Engineer,Harborline Cognition Digital,Remote,Internship,"Data Warehousing, Jira, Apache Airflow, Apache Spark, ETL Pipelines, Apache Hadoop",23940,33236,Data & Analytics
Intern Data Analyst,Northfield Compute Group,"San Francisco, CA",Internship,"Python, data visualization, Mixpanel, SQL, Google Analytics, Data Storytelling, Power BI",30014,38858,Data & Analytics
"Senior Research Scientist, AI",Thornfield Neural IT,"Bangalore, India",Full-time,"Prompt Engineering, PyTorch, Computer Vision, Generative AI, Python",126458,140968,Data & Analytics
Mid-level Quantitative Analyst,Fernwood Grid Studio,"Boston, MA",Full-time,"Time Series Analysis, R, Statistics, Statistical Modeling",91209,102200,Data & Analytics
Intern Data Scientist,Silverlake Grid Analytics,"Boston, MA",Internship,"Statistical Modeling, Pandas, TensorFlow, PyTorch",24214,35207,Data & Analytics
Junior Data Scientist,Onyx Signal Collective,Remote,Full-time,"R, Time Series Analysis, Deep Learning, Python, Predictive Analytics, Data Analysis",71460,82369,Data & Analytics
Intern Data Scientist,Bluepeak Neural Works,"Seattle, WA",Internship,"TensorFlow, Scikit-learn, Predictive Analytics, R",29752,36413,Data & Analytics
Intern Data Scientist,Thornfield Quantum Tech,"Toronto, ON",Internship,"PyTorch, Statistics, Time Series Analysis, R, A/B Testing, TensorFlow",30341,39401,Data & Analytics
Intern Data Engineer,Bluepeak Neural Works,"Toronto, ON",Internship,"Apache Airflow, Databricks, Apache Kafka, Redshift, BigQuery, ETL Pipelines",25822,36797,Data & Analytics
Intern Data Scientist,Granite Compute IT,Remote,Internship,"Data Visualization, Predictive Analytics, PyTorch, Time Management, SQL",23607,29175,Data & Analytics
Junior Data Scientist,Silverlake Quantum Group,"London, UK",Full-time,"PyTorch, Predictive Analytics, R, A/B Testing",60433,71481,Data & Analytics
Senior Data Scientist,Silverlake Grid Analytics,Remote,Full-time,"Time Series Analysis, A/B Testing, Data Analysis, NumPy, R, Deep Learning, Machine Learning",124342,135333,Data & Analytics
Staff Computer Vision Engineer,Fernwood Field Robotics Group,"Sydney, Australia",Full-time,"Computer Vision, OpenCV, Python, PyTorch, TensorFlow",162286,189226,Data & Analytics
Junior AI Research Engineer,Onyx Metrics Digital,"Toronto, ON",Full-time,"Python, Hugging Face Transformers, Generative AI, Technical Writing, Deep Learning",71295,76891,Data & Analytics
Mid-level NLP Engineer,Thornfield Neural IT,Remote,Full-time,"PyTorch, Generative AI, Hugging Face Transformers, Statistics, Natural Language Processing, Prompt Engineering",99731,116111,Data & Analytics
Junior Computer Vision Engineer,Silverlake Quantum Group,"Vancouver, BC",Full-time,"TensorFlow, Computer Vision, PyTorch, Deep Learning",69506,77303,Data & Analytics
Senior Data Scientist,Lumen Insight Digital,"Denver, CO",Full-time,"Scikit-learn, Machine Learning, Predictive Analytics",122447,144041,Data & Analytics
Data Science Manager,Bluepeak Neural Works,"Toronto, ON",Full-time,"Cross-functional Collaboration, Machine Learning, Stakeholder Management, Statistics",128610,146176,Data & Analytics
Senior AI Research Engineer,Meridian Pattern Group,Singapore,Full-time,"Natural Language Processing, Prompt Engineering, PyTorch",122392,144732,Data & Analytics
"Lead Research Scientist, AI",Nova Field Tech,Remote,Full-time,"Generative AI, Deep Learning, Large Language Models, PyTorch, Critical Thinking",153597,166652,Data & Analytics
Junior Data Analyst,Cinderpeak Grid Analytics,Remote,Full-time,"Tableau, Data Visualization, Excel, Technical Writing, SQL",66474,78276,Data & Analytics
Lead Data Scientist,Cascadia Data Ventures,"Sydney, Australia",Contract,"Python, Scikit-learn, TensorFlow, Time Series Analysis, Statistics",158374,176892,Data & Analytics
Senior Data Scientist,Granite Pattern Systems,"Berlin, Germany",Contract,"Communication, Data Visualization, SQL, Deep Learning, NumPy, Pandas, Jupyter, Statistical Modeling",119495,134652,Data & Analytics
Mid-level Data Engineer,Onyx Digital Digital,"Sydney, Australia",Full-time,"Redshift, Apache Airflow, Data Pipeline Design, Apache Spark, ETL Pipelines",91879,112298,Data & Analytics
Lead Data Analyst,Starling Field IT,"New York, NY",Part-time,"SQL, Data Visualization, Data Analysis, Power BI, A/B Testing, Google Analytics",162245,188386,Data & Analytics
Mid-level Data Engineer,Starling Field Group,"Atlanta, GA",Full-time,"SQL, Python, Redshift, Apache Hadoop, Big Data",92081,112056,Data & Analytics
Lead NLP Engineer,Onyx Digital Digital,Remote,Full-time,"PyTorch, Large Language Models, Natural Language Processing, Hugging Face Transformers, Deep Learning",140393,164475,Data & Analytics
Junior Analytics Engineer,Ironwood Insight AI,Remote,Full-time,"Data Governance, Data Warehousing, Jira, Tableau, Python, Data Modeling",60324,71378,Data & Analytics
Mid-level MLOps Engineer,Cobalt Field Robotics Group,"London, UK",Full-time,"Kubernetes, Terraform, Amazon Web Services, Apache Airflow, Python",98212,111901,Data & Analytics
Junior Analytics Engineer,Onyx Bridge Tech,"Toronto, ON",Full-time,"Data Warehousing, Business Intelligence, Looker, Data Governance",69493,81979,Data & Analytics
