title,company,location,type,skills_required,salary_min,salary_max,category
"Engineering Manager, Backend",Onyx Platforms,Singapore,Full-time,"Cassandra, Continuous Integration, ASP.NET, Kubernetes",131309,162973,Software Engineering
Intern Full Stack Developer,Hollowreach Works,"Berlin, Germany",Internship,"jQuery, Angular, Caching Strategies, Cassandra",22894,36535,Software Engineering
Full Stack Engineer,Solstice Systems,Remote,Full-time,"Event-Driven Architecture, Docker, MySQL",76380,106525,Software Engineering
Intern Backend Engineer,Lattice Systems,"Seattle, WA",Internship,"Node.js, Ruby, Microservices Architecture, PostgreSQL, gRPC, Python, GraphQL, CI/CD Pipelines",20402,35411,Software Engineering
iOS Engineer,Cobalt Platforms,Remote,Full-time,"SwiftUI, iOS Development, Xcode, Push Notifications, App Store Optimization, Swift, Problem Solving, REST API Design",95493,108482,Software Engineering
Mobile Engineer,Vertex Systems,Remote,Full-time,"Mobile App Architecture, Kotlin Multiplatform, Communication",80781,108837,Software Engineering
Junior iOS Engineer,Nova Systems,"Boston, MA",Full-time,"Swift, Objective-C,  Xcode , iOS Development, App Store Optimization, Mobile App Architecture",55910,69220,Software Engineering
Senior Full Stack Developer,Marrow Systems,"Berlin, Germany",Full-time,"Progressive Web Apps, Django, jQuery, Responsive Design, Scrum",114449,133084,Software Engineering
"Engineering Manager, Backend",Amber Platforms,"Dublin, Ireland",Full-time,"Ruby on Rails, MongoDB, NestJS, GraphQL",135558,155595,Software Engineering
Senior Software Developer,Solstice Platforms,"Denver, CO",Full-time,"TypeScript, Webpack, Redux, Bootstrap, CI/CD Pipelines, Kubernetes",116582,147124,Software Engineering
Junior Backend Developer,Granite Systems,Remote,Part-time,"Kotlin, Caching Strategies, FastAPI, DynamoDB, Go, Django, NestJS, Microservices Architecture",67157,77341,Software Engineering
Senior Mobile Developer (iOS),Windemere Works,"Washington, DC",Part-time,"Objective-C, REST API Design, Mobile App Architecture, Team Leadership, SwiftUI, Mobile CI/CD",101794,148941,Software Engineering
Mobile Developer (Android),Silverbrook Works,"Austin, TX",Full-time,"Jetpack Compose, Kotlin, Push Notifications, Android Development, Mobile App Architecture, REST API Design",78974,96932,Software Engineering
Principal Backend Developer,Granite Platforms,"New York, NY",Full-time,"MongoDB, Google Cloud Platform, python, Microsoft Azure, C#, C#",159438,181648,Software Engineering
Principal Backend Developer,Basalt Platforms,Remote,Full-time,"ASP.NET, MongoDB, Continuous Integration",152887,177460,Software Engineering
Junior Mobile Developer (iOS),Coral Systems,"Seattle, WA",Full-time,"Scrum, SwiftUI, Objective-C, Push Notifications",60882,72491,Software Engineering
Principal Android Engineer,Hollowreach Systems,"Washington, DC",Full-time,"Push Notifications, REST API Design, Agile Methodology, Android Development, Kotlin",150105,180832,Software Engineering
Backend Engineer,Thistledown Systems,Remote,Contract,"Flask, REST API Design, Django, Java, PostgreSQL, NestJS",90859,106808,Software Engineering
Senior Mobile Developer (Android),Ashgrove Platforms,Remote,Full-time,"REST API Design, Android Development, Load Balancing, Mobile CI/CD, Push Notifications, Android Studio, Kotlin",100892,129523,Software Engineering
Senior Frontend Engineer,Skyline Platforms,"Raleigh, NC",Full-time,"React, Next.js, Sass, Continuous Integration, Jest",105893,147738,Software Engineering
Intern Frontend Developer,Onyx Systems,"Austin, TX",Internship,"Sass, Material UI, Cross-browser Compatibility, Next.js, Webpack, Vue.js, Jest",20514,29392,Software Engineering
Senior Full Stack Engineer,Meridian Systems,"Sydney, Australia",Full-time,"Tailwind CSS, Cassandra, Cross-browser Compatibility, Storybook, GraphQL, Progressive Web Apps, Amazon Web Services, CSS",117295,149983,Software Engineering
Junior Backend Developer,Skyline Systems,Singapore,Full-time,"Kubernetes, Python, MongoDB, Go, ASP.NET, gRPC, Ruby on Rails",59025,72885,Software Engineering
Backend Developer,Lattice Systems,"Austin, TX",Full-time,"MySQL, C#, Ruby, Docker, PostgreSQL, Cassandra, Microservices Architecture",75819,109819,Software Engineering
Principal Backend Engineer,Northwind Platforms,"Seattle, WA",Full-time,"PostgreSQL, Flask, CI/CD Pipelines, Python, Ruby on Rails, Docker, Kubernetes, Node.js",153434,189218,Software Engineering
Mobile Developer (Android),Foxglove Systems,"Boston, MA",Full-time,"App Store Optimization, REST API Design, Push Notifications, Android Development, Jetpack Compose, Mobile Performance Optimization, Android Studio, Mobile CI/CD",78468,100451,Software Engineering
Junior Software Developer,Meridian Platforms,"Bengaluru, India",Full-time,"Microsoft Azure, Cross-browser Compatibility, Docker, Webpack, Agile Methodology",56633,72842,Software Engineering
Staff Software Developer,Slatestone Platforms,"Washington, DC",Full-time,"Event-Driven Architecture, Express.js, Storybook, Caching Strategies, React, Continuous Integration, ASP.NET, Message Queues (RabbitMQ)",160898,181012,Software Engineering
Junior Mobile Developer (iOS),Driftwood Platforms,Remote,Part-time,"Mobile CI/CD, Push Notifications, App Store Optimization, Mobile Performance Optimization",66082,78719,Software Engineering
Frontend Engineer,Slatestone Systems,"Chicago, IL",Full-time,"Accessibility (WCAG), Cross-browser Compatibility, React, Responsive Design, JavaScript, Angular",87263,108321,Software Engineering
"Engineering Manager, Frontend",Vertex Systems,"Atlanta, GA",Full-time,"Responsive Design, GraphQL Client (Apollo), Redux, material ui, Progressive Web Apps, Progressive Web Apps",123166,152840,Software Engineering
Software Developer,Hollowreach Systems,"Seattle, WA",Part-time,"MySQL, Next.js, TypeScript, Cross-browser Compatibility, Microservices Architecture",76527,107709,Software Engineering
Junior Mobile Engineer,Thistledown Platforms,"Boston, MA",Full-time,"Mobile App Architecture, MOBILE CI/CD, Flutter, REST API Design, Flutter",55274,79202,Software Engineering
Full Stack Developer,Hollowreach Works,"Toronto, ON",Full-time,"Microservices Architecture, React, Next.js, Distributed Systems, Ruby, Microsoft Azure",82806,104705,Software Engineering
Principal Frontend Developer,Amber Platforms,"Los Angeles, CA",Contract,"Load Balancing, Redux, Responsive Design, Angular, HTML",151238,187306,Software Engineering
Full Stack Engineer,Ironwood Systems,"Bengaluru, India",Part-time,"Figma, Node.js, Accessibility (WCAG), Distributed Systems, C#, Ruby on Rails, Storybook, Kotlin",83342,106373,Software Engineering
Engineering Manager,Harborline Platforms,"Bengaluru, India",Full-time,"React, Svelte, Continuous Integration",122197,168586,Software Engineering
Junior Android Engineer,Pinecrest Systems,"San Francisco, CA",Contract,"Mobile Performance Optimization, Mobile App Architecture, Android Development",60217,77756,Software Engineering
Junior Backend Engineer,Lattice Systems,Remote,Full-time,"Microsoft Azure, gRPC, GraphQL",59845,79808,Software Engineering
Junior Mobile Developer (Android),Silverbrook Systems,"Washington, DC",Full-time,"Push Notifications, App Store Optimization, Mobile App Architecture, REST API Design, Mobile CI/CD, Android Studio, Kotlin, Jetpack Compose",60379,79209,Software Engineering
Senior Software Developer,Brightbay Systems,Remote,Full-time,"Tailwind CSS, Cassandra, Next.js, Cross-browser Compatibility, MongoDB, Amazon Web Services, FastAPI",101320,149018,Software Engineering
Intern Android Engineer,Onyx Platforms,"Boston, MA",Internship,"REST API Design, Kotlin, Android Studio, Android Development, Jetpack Compose, Mobile App Architecture, App Store Optimization",22287,36038,Software Engineering
Senior Software Engineer,Slatestone Platforms,Remote,Full-time,"Figma, Go, Communication, Vue.js, CI/CD PIPELINES, Mentoring, Node.js, Flask",108914,133860,Software Engineering
Engineering Manager,Copperbend Systems,"Washington, DC",Full-time,"Flask, ASP.NET, CSS",135719,164080,Software Engineering
iOS Engineer,Marrow Systems,Remote,Full-time,"REST API Design, App Store Optimization, Mobile CI/CD, Swift, Mobile App Architecture, iOS Development, Mobile Performance Optimization, Git",77251,93976,Software Engineering
Junior Full Stack Developer,Windemere Platforms,Singapore,Contract,"Angular, Ruby, Message Queues (RabbitMQ), Docker",56166,74435,Software Engineering
Mobile Engineer,Skyline Systems,"Portland, OR",Contract,"React Native, Cross-platform Development, Dart, Mobile Performance Optimization, Flutter",75919,104581,Software Engineering
Junior Frontend Developer,Gullhaven Systems,"Los Angeles, CA",Full-time,"Sass, Bootstrap, Vite, Redux, Jest",57407,79417,Software Engineering
Engineering Manager,Cobalt Systems,"Raleigh, NC",Full-time,"Go, Problem Solving, Team Leadership, Storybook",121955,153137,Software Engineering
Staff Mobile Developer (iOS),Foxglove Systems,"Amsterdam, Netherlands",Full-time,"App Store Optimization, Objective-C, REST API Design, Load Balancing, Mobile App Architecture, Xcode",146586,166002,Software Engineering
Senior Full Stack Engineer,Pinecrest Platforms,"Seattle, WA",Full-time,"GraphQL Client (Apollo), CI/CD Pipelines, Distributed Systems, gRPC, Angular",103025,144496,Software Engineering
Lead Software Developer,Thistledown Systems,"Toronto, ON",Full-time,"C#, Webpack, Cross-browser Compatibility, Docker, JavaScript, Communication, Java",151027,174029,Software Engineering
Principal Frontend Engineer,Quartzline Systems,"Seattle, WA",Full-time,"Team Leadership, GraphQL Client (Apollo), Load Balancing, Progressive Web Apps, Bootstrap, Figma, Svelte, Next.js",150443,174013,Software Engineering
Senior iOS Engineer,Palisade Platforms,"Dublin, Ireland",Full-time,"Objective-C, Mobile CI/CD, Agile Methodology, Mobile App Architecture, REST API Design, Mobile Performance Optimization, Xcode, PUSH NOTIFICATIONS",100894,139554,Software Engineering
Full Stack Developer,Granite Platforms,"Sydney, Australia",Part-time,"jQuery, Angular, Ruby, Svelte",78697,109108,Software Engineering
Senior Android Engineer,Basalt Systems,"Berlin, Germany",Full-time,"Kotlin, Jetpack Compose, Mentoring, Mobile CI/CD, Android Studio",103864,145979,Software Engineering
Junior Mobile Developer (iOS),Driftwood Systems,"Dublin, Ireland",Part-time,"Mobile Performance Optimization, Mobile CI/CD, Mentoring, Xcode, Mobile App Architecture, Objective-C",59402,79485,Software Engineering
Senior Full Stack Engineer,Vertex Systems,"Boston, MA",Part-time,"Hexagonal Architecture, Webpack, Continuous Integration, Google Cloud Platform",109395,144629,Software Engineering
Full Stack Engineer,Ashgrove Works,"New York, NY",Full-time,"gRPC, Git, Cassandra",75545,94913,Software Engineering
Staff Mobile Developer (iOS),Amber Platforms,"Los Angeles, CA",Full-time,"Mobile Performance Optimization, Mobile App Architecture, Hexagonal Architecture, iOS Development",145946,170183,Software Engineering
Mobile Developer (Android),Pinecrest Platforms,"Dublin, Ireland",Full-time,"Mobile App Architecture, App Store Optimization, Kotlin",82773,103152,Software Engineering
Lead Backend Engineer,Foxglove Platforms,Remote,Full-time,"Docker, Kubernetes, Django, Microservices Architecture",139829,169660,Software Engineering
Lead Android Engineer,Emberfield Platforms,"New York, NY",Full-time,"Communication,  Jetpack Compose , Kotlin, Push Notifications, Mobile CI/CD, System Design, Mobile Performance Optimization, Domain-Driven Design, Kotlin",139272,161760,Software Engineering
Intern iOS Engineer,Ironwood Systems,"Washington, DC",Internship,"Swift, Objective-C, iOS Development, Technical Writing, REST API Design, App Store Optimization, Mobile App Architecture",21193,39698,Software Engineering
Intern Full Stack Engineer,Lattice Systems,"San Francisco, CA",Internship,"progressive web apps, REST API Design, Webpack",26518,40000,Software Engineering
Principal Mobile Developer (Android),Solstice Systems,Remote,Full-time,"Push Notifications, Mobile CI/CD, Mobile App Architecture, Android Development",151821,171518,Software Engineering
Senior iOS Engineer,Palisade Systems,"Chicago, IL",Full-time,"Load Balancing, Problem Solving, iOS Development",127908,149373,Software Engineering
Software Engineer,Nova Platforms,"Washington, DC",Part-time,"REST API Design, Storybook, Responsive Design, Angular, Cassandra, Cross-browser Compatibility",75040,92077,Software Engineering
Intern Mobile Developer (iOS),Cinderfall Systems,"San Francisco, CA",Internship,"SwiftUI, Mobile App Architecture, Swift, Xcode, Objective-C, Mobile Performance Optimization, Push Notifications, App Store Optimization",27026,37762,Software Engineering
Senior Full Stack Engineer,Lattice Platforms,"Washington, DC",Contract,"Cassandra, Kotlin, Ruby on Rails, REST API Design, Redux, Caching Strategies",114079,143351,Software Engineering
Junior Full Stack Developer,Wrenfield Platforms,"Washington, DC",Full-time,"Bootstrap, Svelte, HTML, Cross-browser Compatibility, NestJS, FastAPI, Express.js, gRPC",60418,74911,Software Engineering
Software Engineer,Hollowreach Works,"Boston, MA",Full-time,"jQuery, Ruby, DynamoDB",84479,102738,Software Engineering
Principal Android Engineer,Timberline Platforms,"Portland, OR",Full-time,"Mobile Performance Optimization, Technical Writing, REST API Design, Push Notifications, Load Balancing",154483,183171,Software Engineering
Software Engineer,Onyx Platforms,"Washington, DC",Full-time,"Go, Distributed Systems, FastAPI, Storybook, Flask, C#",75244,88977,Software Engineering
Senior Backend Developer,Pinecrest Platforms,"Denver, CO",Part-time,"Event-Driven Architecture, NestJS, Flask, REST API Design, DynamoDB",104031,148073,Software Engineering
Staff Mobile Developer (Android),Lattice Systems,"Sydney, Australia",Full-time,"Android Studio, Mobile CI/CD, System Design, Android Development, App Store Optimization",142233,183757,Software Engineering
Senior Backend Engineer,Vertex Systems,"London, UK",Full-time,"Java, Kotlin, Kubernetes",119148,145752,Software Engineering
Senior iOS Engineer,Driftwood Platforms,"Denver, CO",Full-time,"REST API Design, Swift, Load Balancing, Xcode, App Store Optimization",103865,134901,Software Engineering
Senior Backend Developer,Granite Systems,"London, UK",Full-time,"Scrum, GraphQL, Express.js, Amazon Web Services, Caching Strategies",102839,124835,Software Engineering
Staff iOS Engineer,Timberline Systems,"Toronto, ON",Full-time,"REST API Design, Push Notifications, Mobile Performance Optimization, App Store Optimization, Team Leadership",141755,171756,Software Engineering
Android Engineer,Driftwood Systems,Remote,Full-time,"Android Studio, Android Development, Push Notifications, App Store Optimization",75359,106638,Software Engineering
Frontend Developer,Ashgrove Platforms,Remote,Part-time,"Vue.js, HTML, JavaScript, Material UI, Accessibility (WCAG), Sass, Bootstrap",75673,109563,Software Engineering
