title,company,location,type,skills_required,salary_min,salary_max,category
"Staff Research Scientist, AI",Cinderpeak Grid Analytics,"Los Angeles, CA",Contract,"Reinforcement Learning, PyTorch, Prompt Engineering, Deep Learning, Statistics",161270,187295,Data & Analytics
Lead Visual Designer,Ashgrove Product,"Los Angeles, CA",Full-time,"Miro, Design Thinking, DESIGN CRITIQUE FACILITATION, Accessibility (WCAG)",145930,175476,Design
DevOps Manager,Windmere Signal Platforms,"Reston, VA",Full-time,"Git, Docker, Chef, Documentation Best Practices, Jenkins, Canary Deployment",122477,151851,DevOps & Infrastructure
Digital Marketing Specialist,Falconhurst Group,"Boston, MA",Full-time,"Marketing Automation, Email Marketing, Marketing Analytics, Paid Search Advertising, SEO, Digital Marketing",88979,106365,"Marketing, Sales & Growth"
Full Stack Engineer,Cinderfall Platforms,"Berlin, Germany",Full-time,"Storybook, Scrum, Accessibility (WCAG), FastAPI, C#, Docker",85229,107532,Software Engineering
Manual QA Tester,Palisade Systems Inc,"Toronto, ON",Part-time,"API Testing, Exploratory Testing, Load Testing (JMeter), Accessibility Testing, Quality Assurance, Continuous Testing",63527,92917,QA & Testing
VP of Sales,Fernbrook Cloud Labs,"San Francisco, CA",Full-time," Market Research,Market Research, Marketing Analytics, Public Relations, Sales Forecasting, Agile Methodology",146535,166172,"Marketing, Sales & Growth"
Junior Mobile Developer (iOS),Tidefall Systems,"San Francisco, CA",Full-time,"iOS Development, Xcode, App Store Optimization, REST API Design, Mobile CI/CD, Mobile Performance Optimization, Swift, Objective-C",55691,65068,Software Engineering
Mid-level Computer Vision Engineer,Ridgeback Systems Tech,"San Francisco, CA",Full-time,"Computer Vision, PyTorch, Deep Learning, TensorFlow",99608,111544,Data & Analytics
Senior Platform Product Manager,Meridian Crest Product,"Chicago, IL",Contract,"KPI Development, SAFe (Scaled Agile Framework), Market Research, Customer Journey Mapping, Competitive Analysis, User Story Mapping, Data-Driven Decision Making, Stakeholder Management",105176,151701,Product
"Engineering Manager, Mobile",Palisade Systems,"Bengaluru, India",Full-time,"Mobile Performance Optimization, Mentoring, Technical Writing, Android Development",141222,169931,Software Engineering
Junior NLP Engineer,Onyx Bridge Tech,Remote,Full-time,"Prompt Engineering, Agile Methodology, Python, Natural Language Processing, Deep Learning, Large Language Models",60743,68191,Data & Analytics
FP&A Analyst,Brambleton Solutions Group,Remote,Full-time,"Procurement, Competitive Intelligence, KPI Development, Financial Analysis",75929,87228,"Business, Finance & Analytics"
Junior EHR Systems Analyst,Northgate Care Technologies,"Berlin, Germany",Part-time,"Medical Coding (ICD-10), Population Health Analytics, HL7, MySQL, Kubernetes",73800,79287,Health Data & Bioinformatics
Junior AI Research Engineer,Cascadia Data Ventures,Remote,Full-time,"Computer Vision, Python, Git, Hugging Face Transformers, Statistics, Vector Embeddings",69825,80451,Data & Analytics
Lead Data Analyst,Onyx Signal Collective,"Bangalore, India",Part-time,"Data Analysis, Tableau, Amplitude, Data Visualization, Power BI",142900,154697,Data & Analytics
Senior Data Engineer,Onyx Digital Digital,"Austin, TX",Part-time,"dbt, Redshift, Apache Airflow, Apache Kafka, ETL Pipelines",136524,149544,Data & Analytics
Senior Strategy Analyst,Brightpath Trust Group,"Seattle, WA",Full-time,"Budgeting & Forecasting, Risk Management, Supply Chain Analysis, P&L Management, Cost-Benefit Analysis",128089,137022,"Business, Finance & Analytics"
Lead Frontend Engineer,Cinderfall Systems,"Raleigh, NC",Full-time,"Webpack, Jest, Vue.js, Cross-browser Compatibility",142782,172036,Software Engineering
Business Analyst,Northfield Ventures,"Boston, MA",Full-time,"SQL, Negotiation, Accounting Principles, Vendor Management, KPI Development, QuickBooks, Contract Negotiation",87721,101407,"Business, Finance & Analytics"
Principal UI Designer,Copperfield UX,Singapore,Full-time,"Design Thinking, InVision, Figma Prototyping, Figma, Information Architecture, Responsive Design, Accessibility (WCAG)",149967,179130,Design
Junior Mobile Developer (Android),Wrenfield Robotics Group,"Sydney, Australia",Full-time,"Mobile CI/CD, Mobile App Architecture, Push Notifications, Communication, Android Development, Mobile Performance Optimization, App Store Optimization",59068,74413,Software Engineering
Junior SEO Specialist,Auroraline Commerce,"Toronto, Canada",Internship,"Content Marketing, Marketing Analytics, SEO, Digital Marketing, Conversion Rate Optimization, Project Management",26353,42000,"Marketing, Sales & Growth"
Senior Full Stack Developer,Northwind Systems,Singapore,Full-time,"Kubernetes, Microsoft Azure, MySQL, Tailwind CSS, Next.js, Mentoring",102140,149517,Software Engineering
Intern Population Health Analyst,Novantia HealthTech,"Dublin, Ireland",Full-time,"Epic Systems, Electronic Health Records (EHR), Healthcare Interoperability, FHIR Standards, HL7, Pandas, Data Warehousing, ETL Pipelines",24658,36751,Health Data & Bioinformatics
Health Analytics Manager,Amberfield Systems,"Sydney, Australia",Full-time,"Deep Learning, Natural Language Processing, TensorFlow, PyTorch, Electronic Health Records (EHR), Agile Methodology",134936,168632,Health Data & Bioinformatics
Senior Public Relations Specialist,Marble Systems,"Chicago, IL",Full-time,"Social Media Marketing, Market Research, Copywriting, Brand Strategy, Content Strategy, Public Relations, Presentation Skills",105698,126309,"Marketing, Sales & Growth"
Junior Quality Assurance Engineer,Bluepeak Software,"Washington, DC",Full-time,"Postman, API Testing, Performance Testing, Continuous Testing, Selenium, JavaScript",53220,78266,QA & Testing
Junior iOS Developer,Vantage Cloud Labs,"London, UK",Internship,"SwiftUI, Kotlin, In-app Purchases, Ionic",70879,78649,Software Engineering
Intern Full Stack Developer,Tidefall Systems,"Chicago, IL",Internship,"Cross-browser Compatibility, React, TypeScript",21298,35470,Software Engineering
Backend Engineer,Timberline Platforms,Remote,Full-time,"NestJS, gRPC, Technical Writing, DynamoDB, MongoDB, Microsoft Azure, GraphQL",75044,87309,Software Engineering
Principal Systems Administrator,Zephyr Stack Platforms,"Seattle, WA",Full-time,"Communication, Shell Scripting, Network Automation, Network Routing & Switching, Storage Area Networks, SD-WAN",151304,187235,DevOps & Infrastructure
"Lead Research Scientist, AI",Basecamp Compute Digital,"Atlanta, GA",Full-time,"Deep Learning, Reinforcement Learning, Natural Language Processing",156071,181440,Data & Analytics
Revenue Operations Analyst,Glenridge Procurement Group,Remote,Contract,"SAP, Excel, Stakeholder Management, Data-Driven Decision Making, Negotiation, Budgeting & Forecasting, P&L Management",81713,101251,Business Operations
Data Science Manager,Copperfield Insight Labs,"Seattle, WA",Full-time,"Statistics, Git, Stakeholder Management, Python, Data Analysis",142309,171683,Data & Analytics
Senior Quantitative Analyst,Crestline Quantum Partners,"Berlin, Germany",Full-time,"Time Series Analysis, Predictive Analytics, Statistical Modeling, Financial Modeling, Machine Learning",135822,162822,Data & Analytics
Staff DevOps Engineer,Pinecrest Pulse Software,"Toronto, ON",Full-time,"Version Control, Splunk, Critical Thinking, New Relic, Git, Continuous Deployment",154646,173752,DevOps & Infrastructure
Lead Telehealth Platform Engineer,Lumen Medical Systems,"Sydney, Australia",Contract,"Health Informatics, HIPAA Compliance, MySQL, Docker, Confluence",143551,171409,Health Data & Bioinformatics
Senior Backend Developer,Skyline Foundry,"Atlanta, GA",Full-time,"Docker, Express.js, Python",102085,148921,Software Engineering
Intern Quality Assurance Engineer,Signalcheck Labs,"Berlin, Germany",Full-time,"Selenium, Jira, Test Plan Development, Quality Assurance, Performance Testing, Python, Test Automation, API Testing",21311,35593,QA & Testing
Intern Data Scientist,Crestline Compute IT,"London, UK",Internship,"Pandas, Python, A/B Testing, TensorFlow,  Data Visualization , Scikit-learn, Communication",29294,36289,Data & Analytics
Junior React Native Developer,Amberlight Dynamics,"London, UK",Full-time,"Mobile CI/CD, Push Notifications, In-app Purchases, Ionic, Mobile App Architecture, Xamarin, Objective-C for iOS, Swift",70703,81332,Software Engineering
Junior Quantitative Analyst,Crestline Bridge Analytics,Remote,Full-time,"Financial Modeling, Python, Statistical Modeling, R",72269,86637,Data & Analytics
Senior EHR Systems Analyst,Beacon Life Sciences,"Washington, DC",Full-time,"HIPAA Security Rule, Health Informatics, Clinical Data Management, FHIR Standards, HL7, Java, Microservices Architecture, Agile Methodology",130988,140670,Health Data & Bioinformatics
Frontend Engineer,Cinderfall Robotics Group,"Washington, DC",Full-time,"Next.js, Vue.js, jQuery, Sass, Cross-browser Compatibility",75185,108345,Software Engineering
Mid-level Bioinformatics Engineer,Cascadia Health Networks,"Austin, TX",Full-time,"ETL Pipelines, Scikit-learn, Deep Learning, Microservices Architecture, System Design, C#, Git",94544,106711,Health Data & Bioinformatics
Mid-level Medical Coding Data Specialist,Aequus Health Solutions,Singapore,Full-time,"Cerner, Medical Coding (ICD-10), HIPAA Compliance, HIPAA Security Rule, Health Informatics, Scikit-learn",99711,111315,Health Data & Bioinformatics
Senior Network Engineer,Slateford Beacon Technologies,"San Jose, CA",Full-time,"Network Automation, VoIP Systems, GitHub,  IPv6 , network automation",120157,148475,DevOps & Infrastructure
Staff Frontend Developer,Solstice Systems,"Atlanta, GA",Contract,"Hexagonal Architecture, Bootstrap, CSS, Accessibility (WCAG), Figma, Responsive Design, Next.js",146866,179630,Software Engineering
Senior Mobile Software Engineer,Basalt Labs,"San Francisco, CA",Full-time,"Flutter, SwiftUI, Ionic, App Store Optimization, Kotlin, In-app Purchases, Android Development, CI/CD Pipelines",116605,146949,Software Engineering
Senior EHR Integration Engineer,Quill Life Sciences,"Raleigh, NC",Contract,"HL7, HIPAA Security Rule, Healthcare Interoperability, HIPAA Compliance, REST API Design, C#, Confluence",132365,149715,Health Data & Bioinformatics
Analytics Engineering Manager,Ashgrove Stream Systems,"Austin, TX",Full-time,"Time Management, dbt, Stakeholder Management, SQL, Data Governance, Roadmap Planning",143885,166776,Data & Analytics
Staff Backend Engineer,Cinderfall Foundry,Remote,Contract,"Kotlin, Mentoring, PostgreSQL, Distributed Systems, C#",143953,180297,Software Engineering
Junior Frontend Developer,Vertex Robotics Group,"London, UK",Full-time,"Redux, Accessibility (WCAG), Communication",56674,75714,Software Engineering
Junior Mobile Developer (iOS),Coral Foundry,Remote,Contract,"Push Notifications, iOS Development, REST API Design, Mobile CI/CD, SwiftUI, Swift",57142,79536,Software Engineering
Staff Software Developer,Cobalt Systems,Remote,Contract,"CI/CD Pipelines, Agile Methodology, REST API Design, MySQL",161316,184634,Software Engineering
Senior DevOps Architect,Palisade Grid Software,"Boston, MA",Internship,"Continuous Deployment, Bitbucket, Continuous Integration, Monorepo Management, Version Control, Mentoring",122554,139686,DevOps & Infrastructure
Senior Cloud Operations Engineer,Slateford Beacon Technologies,"Denver, CO",Full-time,"Azure Functions, Google Kubernetes Engine, Network Monitoring, DevSecOps, AWS Lambda, Terraform",113117,136836,DevOps & Infrastructure
Mid-level Build & Release Engineer,Brightwell Circuit Works,"Reston, VA",Internship,"Continuous Deployment, PowerShell, GitHub Actions, CI/CD Pipelines, Communication",82231,106003,DevOps & Infrastructure
Staff Offensive Security Engineer,Bridgeline Networks,"Austin, TX",Full-time,"Microsoft Azure, Firewall Configuration, Cryptography, Identity and Access Management",149683,206759,Security
Senior Full Stack Developer,Coral Systems,"Washington, DC",Full-time,"Bootstrap, HTML, C#",130370,148690,Software Engineering
Junior Clinical Data Analyst,Aequus Health Solutions,"Pittsburgh, PA",Full-time,"Clinical Data Management, Telehealth Systems, Epic Systems, Power BI, NumPy, Python, Confluence",72822,77403,Health Data & Bioinformatics
Senior Associate Product Manager,Glimmerwell Labs,"Los Angeles, CA",Contract,"Requirements Gathering, Competitive Analysis, Roadmap Planning, Business Analysis, A/B Test Design, Scrum, Interpersonal Skills",112146,133358,Product
Junior Scrum Master,Overlook Sourcing Co,"Seattle, WA",Contract,"GANTT CHART PLANNING, Trello, Jira, Milestone Tracking",59111,68930,Project & Program Management
Staff Health Data Scientist,Pinecrest Bridge Tech,"Sydney, Australia",Full-time,"Pandas, TensorFlow, Deep Learning, A/B Testing, ETL Pipelines, telehealth systems, Agile Methodology",145372,160885,Health Data & Bioinformatics
Business Operations Manager,Windmere Consulting Group,Remote,Internship,"P&L Management, Excel Financial Modeling, Business Analysis",77250,89740,Business Operations
Senior IT Infrastructure Engineer,Lumina Signal Systems Group,"Portland, OR",Contract,"Network Monitoring, Puppet, Team Leadership, VoIP Systems, Cloud Architecture, Virtualization (VMware), Windows Server Administration, Active Directory",121413,154006,DevOps & Infrastructure
Senior Full Stack Engineer,Skyline Foundry,"Denver, CO",Full-time,"Ruby on Rails, Distributed Systems, Code Review Practices, Responsive Design",107945,139009,Software Engineering
Senior Sales Operations Analyst,Everline Networks,"Sydney, Australia",Full-time,"Market Research, Sales Forecasting, Marketing Analytics, CRM Management, Salesforce, Excel, Agile Methodology",117683,145860,"Marketing, Sales & Growth"
Staff Project Manager,Larkspur Freight Partners,Remote,Internship,"Budget Management (Projects), Gantt Chart Planning, SAFe (Scaled Agile Framework), Stakeholder Management, Monday.com, Vendor Coordination",130272,141030,Project & Program Management
Lead DeFi Protocol Engineer,Vertex Industries,Remote,Internship,"Smart Contracts, Go, Cryptocurrency Systems, Solidity, Cryptography, Web3",139851,167849,Software Engineering
Principal Product Analyst,Larkspur Product Co,"San Francisco, CA",Full-time,"OKRs, Product Management, Data-Driven Decision Making, KPI Development, Scrum, Product Discovery, Stakeholder Management, Roadmap Planning, Agile Methodology",147245,171375,Product
Mid-level Platform Engineer,Thornbury Systems Networks,"Portland, OR",Full-time,"GitHub, Continuous Deployment, Site Reliability Engineering, Feature Flags, Bitbucket, GitLab",84096,108225,DevOps & Infrastructure
Lead Health Analytics Manager,Medix Health Networks,"Pittsburgh, PA",Full-time,"PyTorch, A/B Testing, Python, Deep Learning, Population Health Analytics, Cerner, Team Leadership",161817,167117,Health Data & Bioinformatics
